SK_ID_CURR,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE
100561,0,F,-20302,-634,141651.6,544787.65,27376.16,Secondary,Married,House / apartment,Working,0.5451,0.5789,0.5733,3,0.1218,2,0.9713,0.0746,0.63
100562,0,F,-21630,-1139,176992.44,739608.87,45806.84,Secondary,Married,House / apartment,Pensioner,0.3665,0.5488,0.7469,2,0.2225,1,0.6994,0.1366,2.6
100563,0,F,-16945,-5689,151467.77,296996.05,11920.95,Higher education,Married,House / apartment,Self-employed,0.5379,0.6548,0.2149,1,0.0524,1,0.3616,0.0961,1.63
100564,1,M,-23532,-10967,96660.06,541053.33,19432.96,Secondary,Civil marriage,House / apartment,Working,0.4816,0.7518,0.6195,1,0.071,2,0.7146,0.0138,0.34
100565,0,F,-23899,-12026,241615.16,1300137.5,69787.98,Higher education,Married,House / apartment,Commercial associate,0.5581,0.3684,0.155,0,0.1334,2,0.8107,0.2698,5.57
100566,0,M,-21029,365243,221167.8,720479.16,27088.8,Higher education,Married,With parents,State servant,0.3663,0.5048,0.2106,1,0.2861,2,0.9643,0.0585,1.41
100567,0,F,-8708,-4244,134887.1,322651.87,18549.62,Secondary,Married,House / apartment,Working,0.4844,0.5158,0.6509,1,0.0545,1,0.7673,0.0694,1.07
100568,0,M,-23215,-8503,102836.55,521891.6,29152.34,Secondary,Civil marriage,House / apartment,Commercial associate,0.5173,0.5067,0.4221,3,0.2997,0,0.7293,0.0411,0.27
100569,0,F,-23546,-12643,199114.51,813171.54,39264.61,Incomplete higher,Married,House / apartment,Working,0.252,0.3954,0.621,3,0.042,2,0.7821,0.1059,0.81
100570,0,F,-17313,-2588,163306.73,856053.28,48885.73,Higher education,Separated,Rented apartment,Working,0.4703,0.6542,0.5886,1,0.2999,3,0.4394,0.1407,1.39
100571,0,M,-18016,-13027,66405.16,243613.45,18009.17,Secondary,Married,House / apartment,Self-employed,0.6155,0.6527,0.1088,0,0.4077,2,0.7954,0.0313,0.72
100572,0,F,-21243,-11775,141862.12,781765.65,28706.85,Higher education,Married,House / apartment,Pensioner,0.5245,0.6061,0.4535,3,0.0041,1,0.6434,0.2718,0.24
100573,0,M,-17894,-3909,170096.24,803323.64,27704.73,Secondary,Married,House / apartment,Pensioner,0.78,0.7861,0.5097,1,0.1689,3,0.851,0.2759,2.04
100574,1,F,-13455,-9793,89784.52,277005.55,13860.29,Lower secondary,Single / not married,House / apartment,Working,0.463,0.4952,0.4362,2,0.052,2,0.8449,0.5856,8.05
100575,1,M,-19765,365243,163474.76,800510.26,31570.23,Higher education,Civil marriage,House / apartment,Working,0.2944,0.6648,0.5605,3,0.062,3,0.8087,0.4564,11.34
100576,1,M,-21343,365243,66161.08,194989.49,14996.61,Secondary,Married,With parents,Pensioner,0.2662,0.462,0.6188,1,0.0302,3,0.8587,0.6661,9.59
100577,0,F,-9831,-5865,307091.91,1054148.53,45316.54,Secondary,Single / not married,House / apartment,Working,0.5578,0.3846,0.6196,3,0.0233,0,0.8559,0.0111,0.14
100578,0,F,-19457,-3462,292544.62,964903.94,65282.0,Higher education,Married,House / apartment,Working,0.5947,0.1705,0.7171,1,0.0889,3,0.6392,0.0679,1.49
100579,0,F,-10398,-993,128170.34,433542.41,36779.26,Higher education,Widow,With parents,Working,0.5981,0.3693,0.791,1,0.0995,1,0.8711,0.0193,0.0
100580,0,M,-17580,-6808,179853.86,857080.81,45781.04,Secondary,Single / not married,Rented apartment,Working,0.3845,0.7198,0.4921,1,0.0643,1,0.7765,0.0176,0.28
100581,1,F,-9229,-10259,39126.02,101943.08,11751.53,Secondary,Married,With parents,Working,0.2593,0.4171,0.3264,3,0.0149,1,0.5856,0.6339,9.04
100582,0,M,-25047,-7755,77964.49,230342.62,15982.8,Higher education,Married,House / apartment,Commercial associate,0.3971,0.3591,0.6127,4,0.1499,1,0.7474,0.063,0.49
100583,1,F,-19244,-1294,125294.42,476758.31,36872.5,Incomplete higher,Separated,House / apartment,Pensioner,0.2737,0.2511,0.3704,2,0.1171,5,0.7525,0.1164,0.79
100584,1,F,-15702,-12078,81660.59,224214.95,11848.01,Secondary,Widow,House / apartment,State servant,0.2954,0.4391,0.3069,1,0.4049,3,0.6699,0.0302,0.47
100585,0,M,-16311,-1027,218145.61,457735.34,24200.75,Higher education,Married,Municipal apartment,Working,0.7069,0.2717,0.5411,5,0.1702,1,0.8242,0.116,0.14
100586,0,M,-18375,-5649,441756.05,2060591.39,89653.99,Secondary,Married,House / apartment,Commercial associate,0.5128,0.4183,0.5221,3,0.3347,4,0.6762,0.2047,2.61
100587,0,F,-9529,-8298,77100.26,322919.82,30251.49,Higher education,Civil marriage,House / apartment,Working,0.8044,0.3992,0.6696,2,0.1499,3,0.8423,0.1336,3.28
100588,0,F,-16419,-13531,92910.8,535016.24,30216.86,Higher education,Married,Municipal apartment,Commercial associate,0.3714,0.6136,0.5113,0,0.017,1,0.8485,0.2028,0.79
100589,0,F,-20103,-11007,167627.01,811585.47,90322.48,Secondary,Civil marriage,Rented apartment,Commercial associate,0.1869,0.7524,0.2802,4,0.0142,0,0.9346,0.3536,5.62
100590,0,M,-11959,-2830,357222.42,1455507.51,56814.56,Incomplete higher,Separated,House / apartment,Working,0.5776,0.3622,0.4048,2,0.2342,1,0.9439,0.3088,7.05
100591,1,F,-15874,365243,75184.03,202988.07,7343.19,Lower secondary,Married,House / apartment,Working,0.4137,0.3767,0.365,3,0.046,1,0.5126,0.1879,3.59
100592,0,F,-13208,-12522,168884.42,405013.79,13593.5,Higher education,Single / not married,With parents,Working,0.7015,0.771,0.1969,3,0.1084,3,0.8529,0.1362,2.48
100593,0,F,-10179,-3617,400999.06,1545952.95,79583.44,Higher education,Married,Rented apartment,Working,0.4502,0.6113,0.7081,3,0.026,2,0.9348,0.0183,0.4
100594,0,F,-24805,-13202,59369.3,212137.37,7952.57,Secondary,Single / not married,Municipal apartment,Working,0.5273,0.6461,0.4851,5,0.1209,2,0.6296,0.0331,0.69
100595,0,M,-17901,-7788,72795.68,241864.76,13362.15,Secondary,Married,With parents,Self-employed,0.5143,0.4659,0.4261,4,0.0359,1,0.8444,0.0518,0.27
100596,0,M,-14312,-9149,116659.69,406794.75,32631.69,Secondary,Single / not married,House / apartment,Working,0.652,0.5627,0.0855,0,0.0565,1,0.8702,0.05,0.48
100597,1,F,-13349,-9678,110600.11,271497.1,10261.62,Incomplete higher,Single / not married,Municipal apartment,Working,0.4856,0.462,0.5757,2,0.265,0,0.7129,0.0728,0.82
100598,0,M,-19451,-14125,230252.25,781269.29,86580.52,Higher education,Married,With parents,Commercial associate,0.2952,0.606,0.4224,1,0.0111,0,0.587,0.0082,0.09
100599,0,M,-9235,-10041,168200.64,281973.81,13383.13,Lower secondary,Married,House / apartment,Self-employed,0.578,0.3212,0.6164,7,0.092,1,0.8853,0.0374,0.05
100600,0,F,-17442,-5994,55479.61,223155.75,7802.56,Incomplete higher,Married,Rented apartment,Working,0.5214,0.4374,0.6399,3,0.1249,1,0.8293,0.0406,0.55
100601,0,F,-11418,-8614,195531.29,783312.53,56078.02,Secondary,Married,With parents,Commercial associate,0.4352,0.2646,0.3699,1,0.0169,2,0.7785,0.1308,0.75
100602,0,F,-23214,-10209,107189.5,482457.36,35597.81,Higher education,Civil marriage,With parents,Pensioner,0.2565,0.4894,0.7681,1,0.0103,0,0.5274,0.1825,4.11
100603,0,M,-21327,-8731,296839.23,1398718.86,135711.44,Higher education,Married,House / apartment,Pensioner,0.2765,0.5371,0.602,1,0.1562,1,0.9419,0.0124,0.11
100604,0,M,-20851,-147,104279.16,472675.5,24784.71,Lower secondary,Married,Municipal apartment,Commercial associate,0.4612,0.434,0.536,2,0.0165,0,0.8544,0.019,0.43
100605,1,F,-9907,-13166,103762.67,530959.77,24117.25,Secondary,Single / not married,House / apartment,State servant,0.365,0.3931,0.558,2,0.0509,2,0.9158,0.3978,3.22
100606,0,F,-8742,-4010,198317.07,416227.03,21645.57,Secondary,Single / not married,With parents,Self-employed,0.5962,0.6586,0.1763,5,0.1668,5,0.6604,0.0184,0.3
100607,0,F,-15499,365243,224046.65,1229505.76,79633.47,Secondary,Civil marriage,Rented apartment,State servant,0.581,0.4009,0.3153,3,0.005,3,0.6348,0.0491,0.37
100608,0,M,-13657,-8268,188424.87,611989.17,35073.43,Secondary,Married,House / apartment,Self-employed,0.5093,0.5126,0.4862,2,0.1328,3,0.814,0.4944,5.71
100609,1,F,-20253,-1753,58274.59,262248.73,9955.19,Higher education,Married,House / apartment,Working,0.8695,0.3979,0.5014,1,0.1766,1,0.6801,0.3618,0.32
100610,0,M,-20032,-12788,197979.53,404378.61,14057.69,Secondary,Married,Rented apartment,Commercial associate,0.4661,0.6258,0.5652,3,0.0886,4,0.7011,0.0402,0.96
100611,0,F,-14404,-1215,83377.23,209237.97,13796.99,Lower secondary,Married,Rented apartment,Pensioner,0.5513,0.5661,0.6436,3,0.0477,3,0.7269,0.3513,6.86
100612,1,F,-10185,-13912,167611.13,953485.15,43312.06,Higher education,Married,House / apartment,Working,0.5726,0.5641,0.4597,2,0.1748,1,0.6911,0.5296,4.99
100613,0,F,-13098,-13458,67302.06,142613.16,5455.09,Lower secondary,Widow,Municipal apartment,Working,0.6777,0.5413,0.3234,4,0.0605,2,0.944,0.2707,4.92
100614,0,M,-16304,-8459,188240.78,676469.42,30819.75,Secondary,Married,House / apartment,Working,0.5012,0.4848,0.3799,2,0.108,1,0.8603,0.2526,3.57
100615,0,F,-11834,-13932,94501.46,181949.9,6603.95,Secondary,Single / not married,House / apartment,Working,0.6365,0.4678,0.6225,2,0.1423,1,0.9015,0.0495,0.13
100616,0,F,-12983,-12495,72733.03,139638.51,6176.62,Incomplete higher,Married,Municipal apartment,Pensioner,0.6575,0.3053,0.4773,1,0.0442,4,0.6743,0.4225,6.17
100617,1,M,-11606,-13137,218076.47,1302509.4,96960.1,Secondary,Separated,Municipal apartment,Commercial associate,0.5098,0.4043,0.4295,6,0.2155,3,0.607,0.1986,4.96
100618,0,F,-8458,-11668,168199.24,735641.93,34587.34,Secondary,Married,House / apartment,Self-employed,0.5537,0.395,0.5726,3,0.0608,2,0.6482,0.1164,1.96
100619,1,F,-18053,-13565,105062.72,458327.78,22589.6,Secondary,Married,House / apartment,Pensioner,0.3889,0.406,0.4022,2,0.1179,3,0.7178,0.3717,1.73
100620,0,F,-25133,-11295,327141.59,889252.84,57553.12,Secondary,Married,House / apartment,Working,0.543,0.4419,0.5065,2,0.0376,1,0.9079,0.0426,0.11
100621,0,F,-24325,-12851,115571.1,252458.61,25795.43,Higher education,Civil marriage,House / apartment,State servant,0.592,0.396,0.7578,3,0.0089,3,0.7915,0.0025,0.04
100622,0,F,-23921,-1627,149890.34,638887.92,24282.18,Incomplete higher,Single / not married,House / apartment,Pensioner,0.4206,0.6735,0.5048,2,0.1622,0,0.5395,0.1597,3.67
100623,0,F,-19084,-6232,170740.89,447618.85,17601.27,Higher education,Separated,House / apartment,Working,0.711,0.511,0.5148,3,0.0455,0,0.8982,0.1059,0.65
100624,0,F,-20669,-6988,104734.49,284849.84,33016.95,Secondary,Married,House / apartment,Working,0.6677,0.5489,0.4076,3,0.2127,2,0.6483,0.0492,0.3
100625,0,F,-8448,-13279,190827.46,647232.72,27014.07,Higher education,Married,With parents,Pensioner,0.5632,0.4839,0.3475,5,0.0975,1,0.6193,0.1999,1.2
100626,0,M,-10895,-7099,109820.36,275943.71,12304.03,Secondary,Married,House / apartment,Self-employed,0.4553,0.2724,0.5927,2,0.0185,3,0.9194,0.1243,1.91
100627,1,F,-19929,-6421,117430.14,672594.23,42022.25,Secondary,Single / not married,House / apartment,Working,0.623,0.2307,0.3999,0,0.1239,2,0.8035,0.1975,2.5
100628,0,M,-24979,-11496,311593.1,1277877.58,50361.35,Secondary,Single / not married,House / apartment,Self-employed,0.5706,0.2037,0.5808,1,0.114,3,0.8658,0.0291,0.05
100629,0,M,-23543,-9492,83089.84,150270.71,5727.85,Incomplete higher,Married,House / apartment,Working,0.7657,0.5358,0.2685,2,0.0515,3,0.6708,0.2835,3.63
100630,0,F,-18581,-8557,39064.56,143426.75,5322.74,Secondary,Civil marriage,House / apartment,Commercial associate,0.5018,0.5297,0.5092,1,0.0061,3,0.9272,0.037,0.12
100631,0,F,-9247,-13340,357187.22,1437634.84,148248.7,Incomplete higher,Civil marriage,House / apartment,Working,0.4679,0.3835,0.3164,2,0.2878,3,0.9635,0.2888,0.7
100632,0,F,-24578,-11969,598469.22,1863532.03,114261.59,Secondary,Separated,House / apartment,Pensioner,0.2369,0.3506,0.649,6,0.1127,1,0.5928,0.1419,1.14
100633,0,F,-12987,-10384,117842.22,640234.73,73878.99,Secondary,Married,House / apartment,Working,0.6185,0.5747,0.6362,2,0.0055,0,0.7104,0.1261,2.01
100634,0,F,-8061,-13964,50753.66,195090.71,8104.42,Incomplete higher,Married,House / apartment,Working,0.724,0.5341,0.4126,3,0.0749,4,0.8449,0.0249,0.34
100635,0,F,-21039,-705,124148.51,319674.69,18503.1,Secondary,Married,With parents,Working,0.4386,0.3926,0.5084,3,0.0138,2,0.8723,0.0089,0.16
100636,0,F,-10402,-8098,125816.2,495132.07,20220.56,Higher education,Married,House / apartment,Working,0.4987,0.4231,0.2363,3,0.0571,3,0.9021,0.0602,1.49
100637,1,F,-12694,-453,132659.62,630578.96,24757.44,Secondary,Married,House / apartment,Self-employed,0.2776,0.2943,0.6377,5,0.0409,2,0.7435,0.2696,4.87
100638,0,M,-19412,-11558,79828.56,230644.17,24395.3,Secondary,Married,Municipal apartment,Working,0.4539,0.3826,0.468,3,0.1656,1,0.8465,0.2935,5.71
100639,0,F,-24566,-1856,202553.36,1099165.71,38213.31,Incomplete higher,Married,House / apartment,State servant,0.3349,0.4413,0.7541,3,0.0443,1,0.8382,0.0792,1.68
100640,0,M,-23524,-8184,196512.05,345135.34,18228.15,Secondary,Married,House / apartment,Working,0.304,0.3069,0.5731,2,0.018,0,0.7974,0.1845,3.81
100641,0,F,-10226,-11425,64736.27,183819.62,6278.42,Secondary,Married,House / apartment,Pensioner,0.6674,0.7796,0.2588,1,0.3007,2,0.8674,0.0931,1.25
100642,0,F,-10443,-9135,216329.55,1227491.22,111610.97,Secondary,Single / not married,Municipal apartment,Working,0.3714,0.4795,0.281,2,0.081,5,0.7252,0.0527,1.05
100643,0,F,-21770,-856,455420.63,1231263.58,78355.96,Secondary,Married,House / apartment,Working,0.4496,0.2069,0.6566,1,0.0574,0,0.9297,0.1704,2.13
100644,0,F,-12971,-6949,161874.75,298064.34,16483.47,Incomplete higher,Civil marriage,House / apartment,Pensioner,0.5746,0.48,0.493,3,0.2063,1,0.8534,0.0667,0.6
100645,0,M,-8694,365243,122329.21,208281.69,7261.99,Secondary,Single / not married,House / apartment,Commercial associate,0.6011,0.5429,0.5961,1,0.0101,3,0.6751,0.1028,0.24
100646,0,M,-17819,-14010,136202.53,666213.44,64610.13,Secondary,Married,House / apartment,Commercial associate,0.6441,0.5226,0.5573,4,0.2138,3,0.8092,0.1029,1.82
100647,0,F,-19050,-13112,206569.3,622345.05,31027.68,Secondary,Married,House / apartment,Commercial associate,0.5516,0.5066,0.4615,1,0.0586,2,0.8941,0.1582,3.01
100648,0,F,-25178,-11936,56847.68,280896.65,25717.45,Secondary,Separated,Municipal apartment,Commercial associate,0.4094,0.6657,0.4595,3,0.1035,0,0.9291,0.0579,0.37
100649,0,F,-15998,-4480,161202.22,714358.92,55295.86,Secondary,Widow,House / apartment,Pensioner,0.3872,0.3182,0.6706,4,0.089,2,0.5011,0.0145,0.26
100650,0,M,-21602,-10978,118805.72,579548.68,27122.43,Higher education,Married,House / apartment,Working,0.4875,0.5035,0.6587,3,0.09,0,0.8925,0.268,4.06
100651,0,F,-16857,-2436,406892.28,2290073.8,161641.37,Incomplete higher,Civil marriage,House / apartment,Commercial associate,0.4418,0.7349,0.6461,0,0.0311,2,0.7726,0.0119,0.03
100652,0,M,-23817,-4811,133813.86,691221.31,48314.17,Secondary,Married,With parents,Pensioner,0.6031,0.1173,0.5512,3,0.0994,0,0.4756,0.062,0.41
100653,0,M,-16016,-4137,368552.4,803832.25,35349.71,Lower secondary,Married,Municipal apartment,Working,0.4381,0.2702,0.6409,0,0.0173,1,0.8427,0.1152,1.59
100654,0,F,-19372,-7087,80253.26,447942.57,17373.71,Higher education,Civil marriage,House / apartment,State servant,0.4604,0.5232,0.3774,2,0.0543,2,0.988,0.015,0.26
100655,0,F,-24527,-12779,203412.77,612396.8,69994.02,Secondary,Civil marriage,Rented apartment,Working,0.5309,0.2857,0.555,1,0.009,2,0.6699,0.2455,5.11
100656,0,M,-22991,-12598,175548.41,898860.39,69465.77,Secondary,Married,House / apartment,Commercial associate,0.4807,0.6091,0.5192,2,0.0552,1,0.6344,0.0084,0.21
100657,0,F,-14472,-13033,91310.77,351168.46,17926.84,Secondary,Married,Municipal apartment,Commercial associate,0.6639,0.5708,0.7314,3,0.2167,3,0.5139,0.0363,0.4
100658,0,F,-16368,-13671,162359.43,371621.84,13268.67,Secondary,Single / not married,House / apartment,Working,0.4552,0.5793,0.5167,3,0.0476,0,0.7665,0.2646,0.57
100659,1,M,-17900,-409,286898.96,1320963.65,81742.25,Incomplete higher,Civil marriage,Rented apartment,Working,0.3707,0.4925,0.4123,1,0.2676,2,0.6805,0.2131,2.21
100660,0,F,-9520,-14564,123243.16,555885.16,38728.98,Secondary,Single / not married,House / apartment,Working,0.48,0.6026,0.4338,2,0.0185,2,0.4376,0.0335,0.23
100661,0,F,-11475,-12812,58070.93,324349.34,32210.66,Secondary,Separated,House / apartment,Commercial associate,0.5318,0.7576,0.6551,1,0.1158,1,0.6456,0.0249,0.28
100662,0,M,-19990,-10722,145850.94,488141.3,38710.08,Incomplete higher,Married,Rented apartment,Self-employed,0.0959,0.4409,0.5539,2,0.1632,5,0.8387,0.443,2.2
100663,1,M,-8582,-1175,89649.89,430688.74,22744.62,Secondary,Married,House / apartment,Commercial associate,0.8191,0.7968,0.2545,7,0.3973,3,0.5738,0.2194,3.58
100664,1,M,-18057,-10670,121992.21,467342.38,32307.68,Secondary,Separated,House / apartment,State servant,0.4709,0.3803,0.4679,0,0.1481,2,0.5258,0.284,4.42
100665,0,M,-15971,-9863,140804.37,559884.4,26579.21,Secondary,Married,Rented apartment,State servant,0.4824,0.6671,0.5909,1,0.1713,0,0.5877,0.0301,0.56
100666,0,M,-15980,-1370,57635.34,175424.42,11981.63,Incomplete higher,Single / not married,With parents,Pensioner,0.5236,0.7331,0.4576,3,0.2428,2,0.7516,0.0009,0.0
100667,0,F,-22429,-2947,60559.88,189297.29,14292.71,Higher education,Married,House / apartment,Commercial associate,0.618,0.0883,0.5802,3,0.1278,1,0.8188,0.2618,2.74
100668,0,F,-12218,365243,191978.13,981355.25,44251.82,Secondary,Married,House / apartment,Working,0.3592,0.4497,0.7081,7,0.1495,2,0.9471,0.0228,0.25
100669,0,F,-21444,-2438,110470.6,481145.32,20070.79,Higher education,Separated,House / apartment,Pensioner,0.5442,0.353,0.6385,0,0.1645,0,0.8772,0.0116,0.16
100670,0,M,-21325,-5062,35932.25,164876.34,5840.41,Secondary,Civil marriage,House / apartment,State servant,0.7131,0.4821,0.4576,4,0.1626,0,0.9067,0.1753,1.08
100671,0,M,-25051,-8878,226763.8,1290243.99,63116.59,Secondary,Civil marriage,House / apartment,Working,0.5226,0.4122,0.6018,2,0.0565,2,0.8266,0.0195,0.09
100672,0,F,-21973,-12623,171065.77,787511.02,27298.75,Higher education,Married,House / apartment,Pensioner,0.4637,0.5628,0.5099,1,0.0237,2,0.802,0.0363,0.9
100673,0,F,-16367,-4152,99445.88,477831.92,37448.22,Secondary,Married,House / apartment,Working,0.5621,0.3551,0.8294,5,0.0893,3,0.7719,0.0427,0.24
100674,1,F,-13813,-164,71377.89,355325.76,18100.18,Secondary,Separated,House / apartment,Working,0.48,0.4532,0.7535,3,0.0198,1,0.8497,0.3606,5.82
100675,0,F,-21269,-12428,233209.94,800070.53,44073.1,Higher education,Married,House / apartment,Working,0.3667,0.7971,0.3717,5,0.3717,1,0.7044,0.3325,3.95
100676,0,F,-23893,-13642,178464.12,637254.86,27418.86,Lower secondary,Widow,Rented apartment,Working,0.5479,0.2725,0.3817,2,0.1871,2,0.8804,0.2321,1.98
100677,0,M,-12322,-12474,546031.12,3224391.59,246209.33,Secondary,Married,Municipal apartment,Commercial associate,0.4496,0.4724,0.6019,1,0.2501,0,0.8454,0.3037,6.3
100678,0,F,-13912,-7064,185554.46,745683.92,68630.7,Lower secondary,Separated,House / apartment,State servant,0.5716,0.2669,0.4476,0,0.0652,2,0.9375,0.0571,0.51
100679,0,F,-16190,-10514,182268.6,581683.3,32956.62,Secondary,Married,Rented apartment,Working,0.5292,0.4629,0.3676,1,0.1031,2,0.8015,0.0859,0.1
100680,0,F,-9223,-1868,134348.12,236749.54,10303.47,Higher education,Married,House / apartment,Commercial associate,0.7965,0.7103,0.5872,3,0.1937,2,0.7551,0.0534,0.77
100681,0,F,-12919,-9304,230781.52,569748.03,23943.28,Higher education,Married,House / apartment,Pensioner,0.4946,0.6143,0.557,2,0.0568,1,0.528,0.0315,0.32
100682,0,F,-10278,-8774,207688.96,1038658.78,45497.05,Secondary,Married,Municipal apartment,Working,0.4858,0.4806,0.2558,5,0.0232,2,0.8739,0.0692,1.21
100683,0,F,-21113,-9277,293152.65,1662244.17,74703.52,Secondary,Civil marriage,House / apartment,Commercial associate,0.3792,0.5068,0.5707,2,0.125,3,0.8007,0.1274,0.52
100684,1,M,-16144,-10103,110555.44,556123.03,48281.52,Higher education,Married,Municipal apartment,Self-employed,0.5167,0.3371,0.3103,2,0.0426,2,0.9145,0.3218,5.69
100685,0,F,-18098,-12986,115904.97,588968.99,23172.89,Lower secondary,Married,House / apartment,Commercial associate,0.471,0.7249,0.6973,0,0.3914,3,0.8416,0.2711,3.91
100686,0,F,-8728,-11385,113152.67,615837.62,30298.73,Secondary,Married,Municipal apartment,Commercial associate,0.3608,0.6348,0.497,4,0.0323,1,0.8432,0.422,8.64
100687,0,F,-17556,-535,227508.06,796666.29,83848.91,Secondary,Married,House / apartment,Working,0.5499,0.5419,0.4844,0,0.308,1,0.6078,0.2009,0.95
100688,0,M,-20148,-10246,335744.57,714117.17,52457.1,Secondary,Widow,Rented apartment,Commercial associate,0.5949,0.4766,0.8006,2,0.0125,1,0.9737,0.058,0.27
100689,0,M,-19629,-10650,114420.75,490594.24,35420.23,Secondary,Married,House / apartment,Commercial associate,0.497,0.6769,0.5864,0,0.0902,5,0.7664,0.3866,7.97
100690,1,F,-21520,365243,116584.83,651885.83,59684.35,Secondary,Civil marriage,Municipal apartment,Working,0.4346,0.6306,0.5228,2,0.0755,1,0.7656,0.2323,1.62
